time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
12:12:13.068 , 0.05, -0.16, 0.12, -0.24, -1.40, 3.17, 37.51, 287.76, 71.32, 
12:12:13.136 , -0.21, -0.13, 0.17, -3.60, -1.65, 0.73, 60.74, 304.05, 52.19, 
12:12:13.138 , -0.09, 0.02, 0.06, -0.12, 6.10, -1.22, 60.74, 304.05, 52.19, 
12:12:13.140 , -0.18, 0.02, 0.16, 1.34, -5.00, 3.36, 39.30, 275.09, 83.50, 
12:12:13.143 , -0.13, 0.07, -0.21, -1.83, 0.12, -2.62, 39.30, 275.09, 83.50, 
12:12:13.148 , 0.12, 0.02, -0.07, -2.20, 2.08, -1.71, 37.51, 255.18, 109.59, 
12:12:13.158 , -0.05, -0.05, 0.07, 2.26, -5.92, 3.17, 37.51, 255.18, 109.59, 
12:12:13.222 , -0.02, -0.08, -0.20, 0.79, 3.54, -1.89, 41.09, 298.62, 64.36, 
12:12:13.224 , -0.00, -0.15, 0.23, -2.20, -0.18, 2.44, 41.09, 298.62, 64.36, 
12:12:13.227 , -0.27, -0.06, 0.25, 0.37, -3.60, 2.26, 55.38, 284.14, 74.80, 
12:12:13.229 , -0.04, 0.09, -0.15, 1.83, 4.39, -2.08, 55.38, 284.14, 74.80, 
12:12:13.235 , 0.01, 0.04, 0.09, -2.38, -3.36, 3.05, 55.38, 276.90, 113.07, 
12:12:13.249 , -0.12, 0.00, -0.11, -2.01, -1.34, -2.62, 55.38, 276.90, 113.07, 
12:12:13.310 , 0.11, 0.02, -0.13, 2.62, 2.56, -0.92, 46.45, 275.09, 83.50, 
12:12:13.313 , -0.12, -0.09, 0.10, 0.00, -5.31, 3.48, 46.45, 275.09, 83.50, 
12:12:13.316 , -0.17, -0.12, 0.00, -2.38, 1.95, -2.01, 42.87, 296.81, 62.62, 
12:12:13.316 , -0.02, -0.08, 0.22, 0.98, 0.79, 2.50, 42.87, 296.81, 62.62, 
12:12:13.323 , -0.15, -0.02, 0.08, 1.40, -5.19, 2.08, 48.23, 273.28, 99.15, 
12:12:13.397 , 0.07, 0.15, -0.30, -1.77, 4.27, -2.38, 48.23, 273.28, 99.15, 
12:12:13.400 , 0.05, -0.00, 0.11, -2.08, -3.54, 0.92, 32.15, 253.37, 97.41, 
12:12:13.402 , -0.19, -0.03, -0.03, 2.81, -2.99, 0.12, 32.15, 253.37, 97.41, 
12:12:13.404 , -0.02, -0.02, -0.12, 0.49, 4.64, -1.46, 41.09, 287.76, 78.28, 
12:12:13.411 , -0.15, -0.14, 0.29, -3.11, -5.80, 3.48, 41.09, 287.76, 78.28, 
12:12:13.412 , -0.13, -0.12, 0.02, 1.46, 0.67, -0.31, 51.81, 302.24, 74.80, 
12:12:13.429 , 0.10, -0.02, -0.03, 2.50, 1.71, 1.04, 51.81, 302.24, 74.80, 
12:12:13.465 , -0.02, -0.02, 0.06, -2.38, -4.82, 2.99, 26.80, 251.56, 95.67, 
12:12:13.468 , -0.01, 0.14, -0.24, -1.71, 3.30, -4.52, 26.80, 251.56, 95.67, 
12:12:13.473 , -0.05, -0.06, 0.09, 3.30, -2.56, 2.32, 48.23, 276.90, 99.15, 
12:12:13.488 , -0.33, -0.09, 0.09, -0.24, -2.99, 0.61, 48.23, 276.90, 99.15, 
12:12:13.526 , -0.06, -0.03, -0.05, -2.14, 3.66, -2.20, 50.02, 293.19, 66.10, 
12:12:13.527 , 0.05, -0.13, 0.27, 0.79, -4.76, 4.64, 50.02, 293.19, 66.10, 
12:12:13.564 , -0.06, -0.06, -0.12, 1.95, -0.12, -0.12, 60.74, 275.09, 83.50, 
12:12:13.566 , 0.10, 0.06, -0.11, -2.08, 3.48, -0.37, 60.74, 275.09, 83.50, 
12:12:13.568 , -0.14, 0.01, 0.19, -2.14, -5.92, 1.53, 60.74, 264.23, 104.37, 
12:12:13.598 , -0.16, 0.05, -0.20, 3.17, 2.50, -2.38, 60.74, 264.23, 104.37, 
12:12:13.600 , -0.06, -0.10, 0.06, -0.06, -0.06, 1.16, 51.81, 273.28, 85.24, 
12:12:13.627 , -0.23, -0.13, 0.21, -2.75, -5.43, 0.85, 51.81, 273.28, 85.24, 
12:12:13.630 , 0.11, -0.03, -0.14, 1.89, 4.21, -0.79, 53.59, 304.05, 59.14, 
12:12:13.658 , 0.11, -0.09, 0.10, 1.65, -3.17, 4.27, 53.59, 304.05, 59.14, 
12:12:13.660 , -0.17, 0.01, -0.02, -2.44, -0.31, -0.06, 35.73, 285.95, 90.46, 
12:12:13.688 , -0.03, 0.11, -0.02, -1.53, 4.03, -2.69, 35.73, 285.95, 90.46, 
12:12:13.690 , -0.19, -0.02, 0.19, 2.14, -6.10, 3.36, 46.45, 253.37, 104.37, 
12:12:13.698 , -0.23, 0.03, -0.18, -0.43, 1.83, -2.50, 50.02, 264.23, 97.41, 
12:12:13.726 , 0.03, -0.10, 0.11, -1.59, 0.18, 0.00, 51.81, 276.90, 92.19, 
12:12:13.778 , -0.01, -0.10, 0.15, 1.22, -5.74, 3.48, 33.94, 276.90, 99.15, 
12:12:13.793 , 0.11, 0.01, -0.27, 1.34, 3.97, -1.40, 44.66, 291.38, 46.97, 
12:12:13.795 , 0.06, -0.06, 0.14, -2.62, -1.59, 2.93, 55.38, 291.38, 74.80, 
12:12:13.803 , -0.33, 0.06, 0.14, -1.22, -2.50, -0.55, 57.16, 267.85, 100.89, 
12:12:13.804 , -0.09, 0.10, -0.12, 2.93, 3.54, -2.14, 37.51, 276.90, 81.76, 
12:12:13.804 , -0.10, -0.03, 0.11, -1.53, -4.52, 2.44, 37.51, 276.90, 81.76, 
12:12:13.818 , -0.15, -0.05, -0.10, -2.26, -0.61, -2.38, 48.23, 298.62, 43.49, 
12:12:13.832 , 0.20, -0.06, -0.01, 2.32, 2.08, 0.79, 48.23, 298.62, 43.49, 
12:12:13.847 , -0.06, -0.07, 0.08, 1.04, -5.25, 4.15, 50.02, 267.85, 93.93, 
12:12:13.878 , -0.05, 0.01, -0.14, -2.75, 4.52, -1.77, 50.02, 267.85, 93.93, 
12:12:13.881 , -0.07, 0.03, 0.19, -0.73, -1.16, 1.16, 48.23, 258.80, 99.15, 
12:12:13.893 , -0.36, 0.05, 0.09, 2.44, -4.27, 1.04, 48.23, 258.80, 99.15, 
12:12:13.908 , -0.02, 0.10, -0.25, -0.85, 4.21, -3.30, 25.01, 289.57, 76.54, 
12:12:13.922 , 0.04, -0.08, 0.13, -2.14, -5.37, 1.71, 25.01, 289.57, 76.54, 
12:12:13.938 , -0.02, -0.11, -0.06, 1.83, -1.28, 0.06, 53.59, 311.29, 59.14, 
12:12:13.952 , 0.14, -0.06, -0.10, 1.89, 3.66, 0.43, 53.59, 311.29, 59.14, 
12:12:13.968 , -0.16, -0.02, 0.22, -3.60, -4.64, 4.09, 32.15, 275.09, 90.46, 
12:12:13.983 , -0.24, 0.04, -0.01, -0.61, 2.44, -2.62, 32.15, 275.09, 90.46, 
12:12:13.998 , -0.07, 0.03, 0.02, 2.62, -0.24, 1.04, 39.30, 264.23, 114.81, 
12:12:14.013 , -0.18, 0.05, -0.01, -1.89, -4.94, 1.04, 39.30, 264.23, 114.81, 
12:12:14.028 , 0.08, 0.02, -0.27, -1.71, 2.56, -4.27, 37.51, 316.72, 53.93, 
12:12:14.043 , 0.16, -0.12, 0.10, 2.08, -3.42, 3.30, 37.51, 316.72, 53.93, 
12:12:14.058 , -0.22, -0.15, 0.05, 1.16, -1.77, 1.22, 53.59, 282.33, 73.06, 
12:12:14.073 , -0.07, 0.02, -0.01, -2.69, 4.82, -1.10, 53.59, 282.33, 73.06, 
12:12:14.088 , -0.14, 0.01, 0.29, -0.73, -5.25, 3.48, 33.94, 266.04, 102.63, 
12:12:14.103 , -0.19, 0.01, -0.12, 2.62, 0.49, -1.40, 33.94, 266.04, 102.63, 
12:12:14.118 , 0.06, 0.07, -0.12, -1.53, 1.53, -0.79, 51.81, 266.04, 92.19, 
12:12:14.133 , -0.06, 0.00, 0.05, -2.69, -7.08, 0.73, 51.81, 266.04, 92.19, 
12:12:14.148 , 0.06, -0.09, -0.18, 2.56, 3.30, -1.95, 44.66, 305.86, 64.36, 
12:12:14.163 , 0.01, -0.16, 0.15, 1.28, -1.16, 3.54, 44.66, 305.86, 64.36, 
12:12:14.177 , -0.31, -0.11, 0.23, -2.93, -2.44, 1.53, 58.95, 291.38, 88.72, 
12:12:14.193 , -0.06, 0.12, -0.05, -0.06, 4.64, -1.89, 58.95, 291.38, 88.72, 
12:12:14.208 , -0.07, -0.03, 0.14, 2.08, -4.70, 3.78, 46.45, 271.47, 97.41, 
12:12:14.242 , -0.13, 0.04, -0.15, -1.71, 0.24, -1.95, 46.45, 271.47, 97.41, 
12:12:14.257 , 0.15, 0.09, -0.15, -1.53, 1.10, -2.44, 44.66, 291.38, 78.28, 
12:12:14.259 , -0.08, -0.08, 0.17, 1.89, -5.55, 3.23, 44.66, 291.38, 78.28, 
12:12:14.280 , -0.21, -0.05, -0.11, 0.79, 2.81, -1.46, 66.10, 323.96, 57.40, 
12:12:14.323 , -0.08, -0.14, 0.23, -2.81, 0.37, 1.89, 66.10, 323.96, 57.40, 
12:12:14.325 , -0.20, -0.04, 0.25, -0.31, -4.15, 2.26, 42.87, 275.09, 97.41, 
12:12:14.352 , -0.01, 0.11, -0.25, 2.56, 3.78, -1.77, 42.87, 275.09, 97.41, 
12:12:14.352 , 0.11, 0.02, 0.03, -2.69, -2.56, 2.08, 46.45, 275.09, 107.85, 
12:12:14.353 , -0.16, 0.02, -0.03, -1.71, -2.81, -2.14, 46.45, 275.09, 107.85, 
12:12:14.357 , -0.05, 0.01, -0.05, 2.75, 3.97, -1.77, 28.58, 304.05, 66.10, 
12:12:14.384 , -0.16, -0.14, 0.23, 0.18, -5.00, 4.03, 28.58, 304.05, 66.10, 
12:12:14.388 , -0.16, -0.09, -0.03, -2.69, 2.32, -1.34, 60.74, 296.81, 80.02, 
12:12:14.430 , 0.05, -0.01, 0.13, 0.85, 1.28, 1.34, 60.74, 296.81, 80.02, 
12:12:14.433 , -0.10, -0.01, 0.06, 1.89, -5.07, 3.54, 57.16, 253.37, 104.37, 
12:12:14.435 , 0.03, 0.13, -0.31, -2.38, 4.39, -3.17, 57.16, 253.37, 104.37, 
12:12:14.466 , -0.02, 0.01, 0.08, -1.65, -3.23, 0.73, 50.02, 275.09, 97.41, 
12:12:14.469 , -0.31, -0.05, 0.13, 2.14, -2.87, 0.31, 50.02, 275.09, 97.41, 
12:12:14.477 , -0.10, -0.03, -0.08, 0.98, 4.03, -1.40, 51.81, 295.00, 57.40, 
12:12:14.504 , -0.04, -0.16, 0.24, -3.36, -4.46, 3.66, 51.81, 295.00, 57.40, 
12:12:14.508 , -0.08, -0.03, -0.03, 0.92, 0.06, -0.61, 50.02, 282.33, 86.98, 
12:12:14.534 , 0.09, 0.02, -0.08, 1.95, 2.08, 0.31, 50.02, 304.05, 69.58, 
12:12:14.541 , -0.06, 0.03, 0.06, -3.23, -4.33, 2.69, 33.94, 251.56, 109.59, 
12:12:14.553 , -0.14, 0.12, -0.21, -0.98, 2.32, -3.85, 37.51, 258.80, 95.67, 
12:12:14.589 , -0.14, -0.08, 0.14, 2.20, -0.55, 0.98, 50.02, 267.85, 80.02, 
12:12:14.591 , -0.28, -0.05, 0.10, 0.06, -4.33, 1.71, 32.15, 267.85, 93.93, 
12:12:14.599 , 0.05, -0.10, -0.11, -2.32, 3.91, -2.56, 57.16, 311.29, 55.66, 
12:12:14.613 , 0.09, -0.08, 0.19, 0.79, -4.03, 4.27, 57.16, 264.23, 100.89, 
12:12:14.628 , -0.10, -0.07, -0.07, 2.20, -0.55, 0.61, 57.16, 264.23, 100.89, 
12:12:14.642 , 0.03, 0.08, -0.12, -2.62, 3.97, -1.16, 33.94, 280.52, 92.19, 
12:12:14.658 , -0.20, 0.07, 0.17, -1.59, -5.74, 2.38, 33.94, 280.52, 92.19, 
12:12:14.673 , -0.33, 0.03, 0.13, 1.77, -3.72, 1.40, 37.51, 305.86, 43.49, 
12:12:14.688 , 0.01, 0.12, -0.23, -1.28, 3.66, -2.69, 37.51, 305.86, 43.49, 
12:12:14.703 , -0.02, 0.03, 0.11, -2.62, -4.58, 1.04, 55.38, 276.90, 88.72, 
12:12:14.718 , -0.10, -0.06, -0.07, 3.11, -2.01, -0.55, 55.38, 276.90, 88.72, 
12:12:14.733 , 0.15, -0.07, -0.16, 0.85, 2.81, -0.61, 35.73, 256.99, 107.85, 
12:12:14.748 , -0.07, -0.10, 0.21, -2.99, -5.19, 3.78, 35.73, 256.99, 107.85, 
12:12:14.765 , -0.22, -0.07, 0.04, 0.92, 2.44, -0.98, 28.58, 296.81, 73.06, 
12:12:14.799 , -0.15, 0.01, 0.08, 2.14, 0.73, 1.22, 28.58, 296.81, 73.06, 
12:12:14.800 , -0.11, 0.03, 0.03, -2.26, -4.52, 2.01, 44.66, 298.62, 57.40, 
12:12:14.809 , 0.11, 0.10, -0.28, -1.59, 2.93, -4.64, 44.66, 298.62, 57.40, 
12:12:14.843 , 0.06, -0.04, 0.03, 2.69, -3.78, 2.75, 53.59, 271.47, 107.85, 
12:12:14.844 , -0.20, -0.13, 0.02, 0.24, -1.40, 0.37, 53.59, 271.47, 107.85, 
12:12:14.852 , -0.05, -0.10, 0.04, -2.32, 3.72, -1.53, 44.66, 258.80, 102.63, 
12:12:14.868 , -0.14, -0.06, 0.33, 0.67, -4.70, 4.76, 44.66, 258.80, 102.63, 
12:12:14.883 , -0.16, -0.03, -0.09, 2.38, 0.79, -0.85, 51.81, 309.48, 53.93, 
12:12:14.898 , 0.07, 0.08, -0.10, -2.26, 1.83, -0.31, 51.81, 309.48, 53.93, 
12:12:14.931 , -0.05, 0.01, 0.11, -2.20, -5.49, 1.28, 53.59, 278.71, 62.62, 
12:12:14.934 , 0.00, -0.01, -0.22, 3.60, 2.50, -2.56, 53.59, 278.71, 62.62, 
12:12:14.942 , -0.08, -0.10, 0.06, 0.37, -1.65, 2.20, 53.59, 267.85, 118.29, 
12:12:14.958 , -0.28, -0.17, 0.27, -2.81, -3.17, 0.85, 53.59, 267.85, 118.29, 
12:12:14.996 , -0.03, -0.01, -0.01, 2.08, 3.78, -0.67, 42.87, 285.95, 86.98, 
12:12:14.998 , -0.01, -0.02, 0.09, 1.28, -4.21, 4.03, 42.87, 285.95, 86.98, 
12:12:15.037 , -0.03, 0.04, -0.13, -2.50, -0.06, -1.22, 44.66, 302.24, 57.40, 
12:12:15.039 , 0.08, 0.09, -0.09, -1.71, 2.20, -2.50, 44.66, 302.24, 57.40, 
12:12:15.041 , -0.11, -0.02, 0.13, 2.01, -5.49, 3.42, 60.74, 285.95, 93.93, 
12:12:15.075 , -0.14, -0.04, -0.16, 0.00, 2.14, -2.62, 60.74, 285.95, 93.93, 
12:12:15.076 , -0.13, -0.11, 0.20, -2.50, -0.31, 0.79, 44.66, 262.42, 113.07, 
12:12:15.112 , -0.14, -0.14, 0.26, 1.53, -4.52, 3.30, 44.66, 262.42, 113.07, 
12:12:15.160 , 0.09, 0.03, -0.28, 1.95, 2.87, -2.14, 25.01, 282.33, 73.06, 
12:12:15.189 , 0.10, -0.02, 0.06, -2.75, -2.56, 3.23, 25.01, 282.33, 73.06, 
12:12:15.202 , -0.17, 0.02, 0.03, -1.34, -1.46, -1.53, 58.95, 309.48, 64.36, 
12:12:15.205 , -0.10, 0.06, -0.11, 2.99, 2.99, -1.46, 58.95, 309.48, 64.36, 
12:12:15.207 , -0.16, -0.08, 0.14, -1.59, -4.21, 3.05, 48.23, 269.66, 81.76, 
12:12:15.210 , -0.19, -0.07, -0.04, -1.89, 0.24, -2.56, 48.23, 269.66, 81.76, 
12:12:15.210 , 0.04, -0.11, 0.11, 2.20, 1.46, 1.89, 41.09, 273.28, 102.63, 
12:12:15.210 , -0.01, -0.08, 0.07, 1.22, -4.46, 3.78, 41.09, 273.28, 102.63, 
12:12:15.212 , 0.11, 0.05, -0.26, -2.01, 3.72, -2.01, 37.51, 295.00, 71.32, 
12:12:15.242 , -0.07, 0.04, 0.13, -1.77, -1.83, 0.98, 37.51, 295.00, 71.32, 
12:12:15.243 , -0.33, 0.03, 0.08, 3.05, -3.11, 0.73, 60.74, 282.33, 90.46, 
12:12:15.275 , -0.10, 0.04, -0.18, -0.49, 3.60, -2.99, 60.74, 282.33, 90.46, 
12:12:15.277 , -0.07, -0.12, 0.21, -3.23, -5.25, 2.56, 42.87, 256.99, 97.41, 
12:12:15.288 , -0.03, -0.12, -0.04, 2.32, -0.55, -0.12, 42.87, 256.99, 97.41, 
12:12:15.303 , 0.16, -0.07, -0.10, 1.89, 1.89, 0.73, 53.59, 271.47, 100.89, 
12:12:15.318 , -0.03, -0.01, 0.09, -3.11, -3.85, 4.09, 53.59, 271.47, 100.89, 
12:12:15.334 , -0.17, 0.08, -0.10, -0.55, 2.75, -3.66, 46.45, 285.95, 45.23, 
12:12:15.347 , -0.19, -0.00, 0.09, 2.75, -1.22, 1.77, 42.87, 282.33, 80.02, 
12:12:15.362 , -0.23, -0.02, 0.04, -1.46, -3.17, 0.73, 58.95, 291.38, 88.72, 
12:12:15.378 , 0.05, -0.02, -0.18, -1.59, 2.56, -3.23, 53.59, 285.95, 52.19, 
12:12:15.393 , 0.08, -0.14, 0.16, 1.53, -3.66, 4.27, 44.66, 262.42, 88.72, 
12:12:15.408 , -0.07, -0.11, -0.06, 1.83, -0.85, 0.79, 37.51, 305.86, 78.28, 
12:12:15.422 , 0.05, -0.01, -0.05, -2.50, 3.48, -0.67, 37.51, 305.86, 78.28, 
12:12:15.438 , -0.16, 0.07, 0.20, -1.53, -4.88, 2.87, 58.95, 280.52, 81.76, 
12:12:15.452 , -0.20, 0.00, -0.12, 3.54, 1.46, -1.95, 58.95, 280.52, 81.76, 
12:12:15.468 , -0.10, -0.00, -0.02, -1.46, 1.04, 0.12, 32.15, 271.47, 97.41, 
12:12:15.483 , -0.09, -0.02, 0.06, -2.50, -5.68, 0.98, 32.15, 271.47, 97.41, 
12:12:15.498 , 0.19, -0.12, -0.20, 2.32, 3.72, -1.71, 39.30, 267.85, 83.50, 
12:12:15.513 , 0.04, -0.11, 0.10, 0.92, -2.01, 3.91, 39.30, 267.85, 83.50, 
12:12:15.528 , -0.20, -0.08, 0.12, -2.87, -1.16, 0.98, 50.02, 307.67, 45.23, 
12:12:15.543 , -0.08, 0.09, 0.01, -0.24, 4.09, -2.01, 50.02, 307.67, 45.23, 
12:12:15.563 , -0.18, 0.04, 0.12, 1.59, -4.76, 3.85, 48.23, 266.04, 95.67, 
12:12:15.584 , -0.15, 0.01, -0.15, -1.40, 0.92, -2.50, 48.23, 266.04, 95.67, 
12:12:15.587 , 0.09, 0.02, -0.07, -2.01, 0.67, -1.46, 44.66, 251.56, 106.11, 
12:12:15.603 , 0.07, -0.08, 0.05, 1.71, -4.82, 3.42, 44.66, 251.56, 106.11, 
12:12:15.618 , 0.06, -0.11, -0.19, 1.65, 3.05, -1.46, 26.80, 280.52, 64.36, 
12:12:15.633 , -0.11, -0.12, 0.21, -2.99, -0.24, 2.62, 26.80, 280.52, 64.36, 
12:12:15.648 , -0.27, -0.03, 0.24, -0.37, -2.99, 1.34, 55.38, 295.00, 64.36, 
12:12:15.663 , -0.09, 0.12, -0.18, 3.05, 3.17, -2.01, 55.38, 295.00, 64.36, 
12:12:15.684 , -0.06, 0.06, 0.06, -2.75, -3.78, 2.32, 58.95, 280.52, 99.15, 
12:12:15.726 , -0.06, -0.04, -0.09, -1.77, -1.77, -2.56, 58.95, 280.52, 99.15, 
12:12:15.727 , 0.15, -0.04, -0.11, 2.93, 2.26, -0.31, 26.80, 266.04, 109.59, 
12:12:15.730 , -0.10, -0.11, 0.15, 0.18, -4.76, 4.27, 26.80, 266.04, 109.59, 
12:12:15.761 , -0.13, -0.07, -0.02, -2.62, 2.81, -1.71, 41.09, 291.38, 71.32, 
12:12:15.762 , -0.13, -0.00, 0.20, 0.18, -0.31, 1.59, 41.09, 291.38, 71.32, 
12:12:15.791 , -0.15, -0.01, 0.09, 2.14, -4.64, 2.32, 53.59, 267.85, 73.06, 
12:12:15.794 , 0.06, 0.14, -0.32, -1.77, 3.36, -3.54, 53.59, 267.85, 73.06, 
12:12:15.810 , 0.04, 0.03, 0.04, -2.26, -3.97, 1.04, 30.37, 258.80, 106.11, 
12:12:15.814 , -0.06, -0.11, 0.03, 2.44, -1.95, 0.18, 30.37, 258.80, 106.11, 
12:12:15.847 , -0.04, -0.08, -0.06, 1.28, 3.72, -0.55, 41.09, 273.28, 92.19, 
12:12:15.848 , -0.15, -0.13, 0.30, -3.54, -4.58, 3.97, 41.09, 273.28, 92.19, 
12:12:15.888 , -0.13, 0.00, -0.01, 0.85, 0.79, -1.40, 46.45, 311.29, 66.10, 
12:12:15.890 , -0.02, 0.01, -0.01, 2.50, 0.92, 1.16, 46.45, 311.29, 66.10, 
12:12:15.892 , -0.08, 0.01, 0.05, -2.69, -4.09, 2.14, 42.87, 289.57, 80.02, 
12:12:15.926 , 0.06, 0.12, -0.28, -0.98, 1.95, -4.15, 42.87, 289.57, 80.02, 
12:12:15.927 , 0.00, -0.10, 0.10, 2.20, -1.95, 2.20, 48.23, 258.80, 113.07, 
12:12:15.936 , -0.26, -0.11, 0.12, 0.61, -2.75, 1.28, 48.23, 258.80, 113.07, 
12:12:15.948 , -0.09, -0.07, 0.01, -2.20, 3.48, -1.89, 53.59, 282.33, 86.98, 
12:12:15.963 , -0.08, -0.06, 0.28, -0.06, -4.94, 4.21, 53.59, 282.33, 86.98, 
12:12:15.978 , -0.05, -0.01, -0.15, 2.56, -0.12, -0.24, 53.59, 304.05, 73.06, 
12:12:15.994 , 0.10, 0.06, -0.11, -2.50, 2.81, -0.98, 53.59, 304.05, 73.06, 
12:12:16.009 , -0.12, 0.09, 0.09, -1.95, -6.10, 1.53, 32.15, 275.09, 107.85, 
12:12:16.025 , -0.14, -0.00, -0.14, 2.99, 2.32, -2.87, 32.15, 275.09, 107.85, 
12:12:16.060 , -0.12, -0.11, 0.13, 0.49, -1.16, 1.95, 48.23, 273.28, 92.19, 
12:12:16.062 , -0.21, -0.12, 0.19, -3.17, -3.30, 1.53, 48.23, 273.28, 92.19, 
12:12:16.068 , 0.05, -0.01, -0.05, 1.22, 3.36, -1.59, 44.66, 295.00, 74.80, 
12:12:16.083 , -0.03, -0.03, 0.11, 1.71, -3.05, 4.58, 44.66, 295.00, 74.80, 
12:12:16.098 , -0.04, 0.02, -0.10, -2.93, 0.61, -0.73, 35.73, 311.29, 66.10, 
12:12:16.113 , 0.04, 0.09, -0.10, -1.22, 2.08, -2.32, 35.73, 311.29, 66.10, 
12:12:16.129 , -0.20, -0.00, 0.18, 1.83, -4.76, 3.11, 35.73, 267.85, 104.37, 
12:12:16.143 , -0.24, -0.04, -0.10, 0.67, 1.46, -1.83, 42.87, 278.71, 97.41, 
