time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
11:45:32.172 , 0.15, -0.04, -0.14, -5.31, 1.34, -0.12, 117.90, 1017.11, -539.25, 
11:45:32.172 , 0.37, 0.10, -0.44, 0.24, 0.55, -0.67, 117.90, 1017.11, -539.25, 
11:45:32.209 , 0.29, -0.08, -0.15, 1.22, -4.27, 0.37, 67.88, 1064.17, -553.17, 
11:45:32.212 , 0.35, 0.03, 0.04, -2.26, -4.15, 0.92, 67.88, 1064.17, -553.17, 
11:45:32.214 , 0.27, -0.06, -0.43, 0.18, 3.72, 0.12, 116.11, 1008.06, -537.51, 
11:45:32.244 , 0.40, 0.21, -0.57, -1.16, 0.31, -0.55, 116.11, 1008.06, -537.51, 
11:45:32.248 , 0.35, -0.09, 0.03, -1.28, -3.91, 0.43, 67.88, 1064.17, -560.13, 
11:45:32.255 , 0.26, 0.07, -0.14, 2.44, -2.69, 0.98, 67.88, 1064.17, -560.13, 
11:45:32.269 , 0.21, -0.06, -0.38, -0.73, 2.32, 0.24, 114.33, 1013.49, -514.90, 
11:45:32.285 , 0.36, 0.08, -0.23, -4.70, 1.10, 0.12, 114.33, 1013.49, -514.90, 
11:45:32.301 , 0.19, -0.07, -0.02, 3.17, -2.32, 0.37, 73.24, 1069.60, -554.91, 
11:45:32.301 , 0.13, 0.09, -0.07, 1.59, -3.05, 0.49, 73.24, 1069.60, -554.91, 
11:45:32.331 , 0.17, -0.09, -0.24, -4.82, 2.50, 0.92, 125.05, 1017.11, -525.34, 
11:45:32.366 , 0.22, 0.08, -0.31, 0.37, 0.61, -0.37, 125.05, 1017.11, -525.34, 
11:45:32.369 , 0.02, -0.06, 0.19, 3.30, -3.17, 0.24, 67.88, 1064.17, -560.13, 
11:45:32.376 , -0.04, 0.02, 0.16, -3.97, -0.92, 1.53, 67.88, 1064.17, -560.13, 
11:45:32.389 , 0.01, -0.08, -0.31, -1.10, 2.26, -0.55, 112.54, 1015.30, -523.60, 
11:45:32.406 , -0.04, 0.05, 0.03, 1.95, -0.37, 0.00, 112.54, 1015.30, -523.60, 
11:45:32.423 , -0.05, -0.04, 0.22, -1.22, -4.21, 1.65, 80.39, 1062.36, -568.83, 
11:45:32.434 , -0.11, -0.04, -0.04, -0.18, 0.18, -0.37, 80.39, 1062.36, -568.83, 
11:45:32.450 , 0.06, 0.11, -0.15, -0.49, 3.54, -0.18, 117.90, 1027.97, -532.29, 
11:45:32.466 , -0.05, -0.06, 0.05, -0.37, -3.60, 1.59, 117.90, 1027.97, -532.29, 
11:45:32.500 , -0.04, 0.05, 0.12, 1.22, -3.85, 0.55, 62.52, 1076.84, -568.83, 
11:45:32.500 , -0.05, 0.02, -0.19, -0.85, 4.33, -0.37, 62.52, 1076.84, -568.83, 
11:45:32.510 , -0.16, 0.03, -0.04, -0.31, -1.28, 0.92, 103.61, 1020.73, -535.77, 
11:45:32.525 , -0.14, -0.02, 0.41, 0.85, -5.19, 0.98, 103.61, 1020.73, -535.77, 
11:45:32.540 , -0.14, -0.03, -0.19, 1.22, 2.62, -0.06, 60.74, 1064.17, -574.04, 
11:45:32.555 , 0.01, 0.16, -0.20, -1.22, 0.67, 0.00, 60.74, 1064.17, -574.04, 
11:45:32.569 , 0.00, -0.14, 0.38, -1.53, -4.58, 1.34, 121.47, 1006.25, -525.34, 
11:45:32.608 , -0.17, 0.00, -0.11, 2.38, -0.06, 0.12, 121.47, 1006.25, -525.34, 
11:45:32.610 , -0.03, 0.09, -0.10, -1.83, 3.78, 0.12, 80.39, 1069.60, -551.43, 
11:45:32.614 , -0.13, -0.09, 0.30, -0.92, -4.33, 1.59, 73.24, 1044.26, -572.30, 
11:45:32.631 , -0.15, -0.00, 0.02, 1.53, -1.89, -0.43, 105.40, 1015.30, -520.12, 
11:45:32.645 , 0.00, 0.11, -0.14, -1.59, 5.13, -0.18, 105.40, 1018.92, -530.56, 
11:45:32.660 , -0.09, -0.11, 0.19, 0.37, -6.23, 1.89, 83.96, 1069.60, -568.83, 
11:45:32.705 , -0.06, 0.03, 0.21, -0.79, -0.18, 0.12, 75.03, 1053.31, -567.09, 
11:45:32.707 , -0.03, 0.10, -0.31, 0.61, 4.46, -0.61, 92.89, 1035.21, -525.34, 
11:45:32.709 , -0.16, -0.03, 0.31, 1.95, -5.98, 1.40, 64.31, 1049.69, -581.00, 
11:45:32.742 , -0.18, 0.04, 0.19, -1.89, 0.18, 1.10, 64.31, 1049.69, -581.00, 
11:45:32.743 , 0.06, 0.08, -0.32, 0.00, 2.62, -1.28, 98.25, 1011.68, -509.68, 
11:45:32.770 , -0.09, 0.08, 0.25, 5.92, -3.66, 1.40, 98.25, 1011.68, -509.68, 
11:45:32.773 , -0.03, 0.06, -0.01, -0.37, -2.26, 1.83, 87.53, 1062.36, -565.35, 
11:45:32.812 , 0.01, -0.02, -0.14, -1.65, 3.17, -1.28, 87.53, 1062.36, -565.35, 
11:45:32.814 , -0.05, -0.01, 0.05, 0.73, -2.32, 0.00, 112.54, 1037.02, -530.56, 
11:45:32.815 , -0.09, 0.06, 0.11, 0.37, -4.52, 1.59, 112.54, 1037.02, -530.56, 
11:45:32.842 , -0.07, 0.04, 0.17, 0.55, -2.62, 0.55, 83.96, 1058.74, -568.83, 
11:45:32.844 , -0.08, 0.04, -0.25, -1.22, 4.76, -0.24, 83.96, 1058.74, -568.83, 
11:45:32.872 , -0.05, -0.03, 0.03, -2.14, -2.93, 0.49, 101.82, 1037.02, -516.64, 
11:45:32.875 , -0.10, 0.03, 0.42, 6.47, -4.09, 1.83, 101.82, 1037.02, -516.64, 
11:45:32.885 , -0.29, -0.07, -0.05, 0.24, 2.87, 0.06, 85.75, 1042.45, -587.96, 
11:45:32.914 , -0.03, 0.03, -0.18, -10.38, 1.46, -0.31, 85.75, 1042.45, -587.96, 
11:45:32.917 , 0.07, -0.00, 0.16, 3.54, -3.11, 1.16, 96.46, 1031.59, -525.34, 
11:45:32.942 , 0.17, 0.03, -0.08, 4.33, -3.91, 0.73, 96.46, 1031.59, -525.34, 
11:45:32.945 , 0.06, -0.03, -0.16, -2.01, 2.20, 0.85, 83.96, 1033.40, -568.83, 
11:45:32.960 , 0.41, 0.01, -0.42, -8.00, 0.85, 0.06, 83.96, 1033.40, -568.83, 
11:45:32.975 , 0.25, -0.09, -0.18, 3.42, -1.77, 0.06, 108.97, 1044.26, -520.12, 
11:45:32.989 , 0.04, 0.00, 0.15, 5.98, -4.21, 1.10, 108.97, 1044.26, -520.12, 
11:45:33.005 , -0.10, -0.11, -0.03, -6.77, 2.38, 1.28, 87.53, 1051.50, -575.78, 
11:45:33.020 , 0.10, -0.07, -0.38, -12.08, 1.77, -1.71, 87.53, 1051.50, -575.78, 
11:45:33.035 , -0.12, 0.15, 0.09, 12.02, -1.71, 1.10, 73.24, 1037.02, -516.64, 
11:45:33.050 , -0.16, -0.10, 0.40, 11.78, -3.91, 2.69, 73.24, 1037.02, -516.64, 
11:45:33.086 , -0.21, -0.15, 0.11, -14.04, -0.31, -0.98, 91.11, 1044.26, -579.26, 
11:45:33.101 , -0.16, -0.01, -0.09, -8.91, 3.23, -0.92, 91.11, 1044.26, -579.26, 
11:45:33.116 , -0.29, 0.14, 0.25, 7.39, -0.43, 1.89, 98.25, 1044.26, -513.16, 
11:45:33.121 , -0.42, -0.07, 0.50, 6.96, -3.36, 0.98, 98.25, 1044.26, -513.16, 
11:45:33.133 , -0.49, -0.00, 0.28, -0.12, -0.85, 0.49, 80.39, 1058.74, -561.87, 
11:45:33.139 , -0.42, -0.01, 0.06, -4.39, 2.87, 1.28, 80.39, 1058.74, -561.87, 
11:45:33.155 , -0.34, 0.20, 0.18, 1.95, -1.10, 0.24, 92.89, 1053.31, -528.82, 
11:45:33.172 , -0.46, -0.03, 0.54, 22.52, -3.11, 1.77, 92.89, 1053.31, -528.82, 
11:45:33.185 , -0.37, -0.11, 0.25, -9.77, -1.40, 1.04, 91.11, 1029.78, -572.30, 
11:45:33.221 , -0.29, 0.03, 0.03, -10.62, 2.20, -1.04, 91.11, 1029.78, -572.30, 
11:45:33.223 , -0.21, 0.16, 0.08, 21.18, 0.06, 1.77, 91.11, 1033.40, -513.16, 
11:45:33.231 , -0.29, 0.08, 0.34, 11.78, -3.66, 2.87, 91.11, 1033.40, -513.16, 
11:45:33.267 , -0.18, 0.01, 0.28, -1.95, -2.62, 0.55, 112.54, 1037.02, -575.78, 
11:45:33.273 , -0.24, -0.00, -0.08, 1.40, 3.66, -0.18, 112.54, 1037.02, -575.78, 
11:45:33.276 , -0.20, 0.12, 0.04, -1.65, -0.98, 0.85, 87.53, 1040.64, -527.08, 
11:45:33.309 , -0.24, -0.09, 0.47, 0.18, -4.88, 0.73, 87.53, 1040.64, -527.08, 
11:45:33.310 , -0.29, 0.07, 0.17, 3.05, 0.37, 0.79, 96.46, 1046.07, -584.48, 
11:45:33.320 , -0.41, -0.03, -0.07, -0.85, 1.95, 0.85, 96.46, 1046.07, -584.48, 
11:45:33.335 , -0.37, 0.04, 0.29, -2.50, -3.66, -0.43, 78.60, 1031.59, -535.77, 
11:45:33.350 , -0.57, 0.09, 0.71, 8.54, 0.79, 0.92, 78.60, 1031.59, -535.77, 
11:45:33.372 , -0.49, -0.08, 0.17, -4.52, -1.10, 1.40, 123.26, 1040.64, -561.87, 
11:45:33.392 , -0.36, 0.07, 0.07, -2.75, 1.22, -0.06, 123.26, 1040.64, -561.87, 
11:45:33.397 , -0.25, 0.15, 0.10, 3.72, 0.24, -0.24, 85.75, 1046.07, -514.90, 
11:45:33.412 , -0.35, -0.03, 0.33, 15.87, -3.54, 2.38, 85.75, 1046.07, -514.90, 
11:45:33.425 , -0.22, -0.09, 0.26, -8.85, -3.05, 0.24, 121.47, 1035.21, -560.13, 
11:45:33.441 , -0.13, -0.09, -0.16, -12.08, 3.05, -1.77, 121.47, 1046.07, -560.13, 
11:45:33.467 , 0.04, 0.04, -0.25, -5.25, -0.73, -0.18, 82.17, 1056.93, -546.21, 
11:45:33.469 , 0.12, -0.05, 0.21, -0.06, -4.52, 0.49, 100.04, 1060.55, -539.25, 
11:45:33.503 , -0.08, -0.13, -0.04, -12.51, -1.71, -0.55, 112.54, 1029.78, -565.35, 
11:45:33.505 , -0.11, -0.01, -0.19, -12.45, 2.56, -0.61, 114.33, 1027.97, -560.13, 
11:45:33.544 , 0.19, 0.18, -0.12, -4.33, -0.61, -0.43, 71.46, 1049.69, -532.29, 
11:45:33.546 , 0.01, -0.02, 0.09, 15.63, -2.32, 1.34, 135.77, 1024.35, -549.69, 
11:45:33.550 , 0.01, -0.14, -0.10, -8.67, -3.72, 0.49, 135.77, 1024.35, -549.69, 
11:45:33.575 , 0.11, 0.03, -0.05, -11.54, 2.62, -0.37, 71.46, 1060.55, -535.77, 
11:45:33.577 , 0.30, 0.11, -0.43, -9.46, 1.22, -2.01, 71.46, 1060.55, -535.77, 
11:45:33.603 , 0.25, 0.13, -0.05, 22.77, -3.91, 2.50, 121.47, 1020.73, -560.13, 
11:45:33.605 , 0.26, -0.12, 0.10, -3.11, -3.36, 1.04, 121.47, 1020.73, -560.13, 
11:45:33.644 , 0.21, -0.17, -0.42, -30.46, 3.72, -3.48, 64.31, 1067.79, -535.77, 
11:45:33.646 , 0.25, 0.33, -0.33, 22.22, 0.06, 2.26, 64.31, 1067.79, -535.77, 
11:45:33.649 , 0.12, 0.03, 0.28, 26.43, -3.17, 3.97, 121.47, 1024.35, -549.69, 
11:45:33.664 , -0.00, -0.26, -0.07, -24.78, -1.89, -1.95, 121.47, 1024.35, -549.69, 
11:45:33.698 , 0.01, 0.08, -0.25, -4.21, 3.48, -0.49, 62.52, 1065.98, -534.03, 
11:45:33.698 , 0.05, 0.25, 0.12, 18.13, 0.12, 3.30, 62.52, 1065.98, -534.03, 
11:45:33.710 , -0.03, -0.13, 0.14, 8.85, -4.52, 1.16, 123.26, 1004.44, -547.95, 
11:45:33.727 , -0.19, -0.12, 0.00, -7.93, 2.08, -0.49, 123.26, 1004.44, -547.95, 
11:45:33.741 , 0.10, -0.02, -0.23, -3.66, 2.20, 1.10, 62.52, 1069.60, -558.39, 
11:45:33.776 , 0.12, -0.10, -0.03, 0.18, -5.37, -0.31, 62.52, 1069.60, -558.39, 
11:45:33.777 , 0.05, 0.20, 0.05, 11.78, 0.00, 2.26, 128.62, 1013.49, -542.73, 
11:45:33.785 , -0.11, -0.08, -0.22, -0.24, 4.70, 1.34, 128.62, 1013.49, -542.73, 
11:45:33.800 , -0.24, 0.04, 0.16, -2.44, -3.17, -1.16, 51.81, 1084.08, -561.87, 
11:45:33.815 , -0.37, 0.12, 0.34, 9.58, -1.10, 1.65, 51.81, 1084.08, -561.87, 
11:45:33.830 , -0.18, -0.04, -0.07, -0.06, 2.08, 1.53, 116.11, 1026.16, -544.47, 
11:45:33.845 , -0.04, 0.02, 0.10, -4.64, 0.73, -0.79, 116.11, 1026.16, -544.47, 
11:45:33.882 , -0.13, -0.02, 0.16, 5.43, -2.93, 0.49, 71.46, 1071.41, -553.17, 
11:45:33.884 , -0.14, 0.07, 0.09, 0.85, 1.04, 1.89, 71.46, 1071.41, -553.17, 
11:45:33.892 , 0.16, 0.01, -0.12, -2.99, 3.85, 0.43, 135.77, 1020.73, -532.29, 
11:45:33.908 , -0.05, -0.13, -0.04, 1.83, -5.31, -0.61, 135.77, 1020.73, -532.29, 
11:45:33.920 , -0.10, 0.15, 0.24, 1.40, 0.92, 2.14, 75.03, 1075.03, -556.65, 
11:45:33.935 , -0.13, -0.10, -0.13, -2.44, 4.52, 0.73, 75.03, 1075.03, -556.65, 
11:45:33.951 , -0.09, 0.00, 0.07, -6.53, -4.94, -1.95, 133.98, 1015.30, -534.03, 
11:45:33.965 , -0.12, 0.24, 0.05, 24.29, -2.08, 3.97, 133.98, 1015.30, -534.03, 
11:45:33.979 , -0.27, -0.14, -0.09, -5.80, 1.77, 0.79, 66.10, 1058.74, -558.39, 
11:45:33.994 , -0.35, 0.07, 0.26, -3.36, -2.99, -0.85, 66.10, 1058.74, -558.39, 
11:45:34.009 , -0.17, 0.13, 0.24, 17.52, -3.97, 2.32, 116.11, 1026.16, -537.51, 
11:45:34.025 , -0.07, 0.06, 0.01, 1.53, 1.59, 1.71, 116.11, 1026.16, -537.51, 
11:45:34.039 , 0.22, 0.06, -0.18, -2.20, 3.42, 0.24, 73.24, 1062.36, -554.91, 
11:45:34.056 , 0.04, 0.07, -0.12, -1.65, -3.23, -0.98, 73.24, 1062.36, -554.91, 
11:45:34.071 , -0.05, 0.17, 0.27, 20.81, -4.27, 3.78, 108.97, 1022.54, -530.56, 
11:45:34.086 , -0.20, -0.21, 0.09, -15.93, 3.85, -0.06, 108.97, 1022.54, -530.56, 
11:45:34.100 , 0.08, 0.19, -0.47, -19.59, 0.49, -3.54, 66.10, 1073.22, -547.95, 
11:45:34.115 , 0.15, 0.36, 0.13, 40.89, -2.32, 4.46, 66.10, 1073.22, -547.95, 
11:45:34.131 , 0.12, -0.21, 0.06, -1.10, -4.03, 1.65, 114.33, 1024.35, -532.29, 
11:45:34.168 , 0.02, -0.11, -0.18, -25.33, 4.03, -2.81, 114.33, 1024.35, -532.29, 
11:45:34.169 , 0.21, 0.24, -0.28, 21.06, 3.05, 2.56, 94.68, 1073.22, -565.35, 
11:45:34.175 , 0.06, 0.04, 0.04, 9.09, -2.75, 2.26, 94.68, 1073.22, -565.35, 
11:45:34.191 , -0.07, -0.10, 0.14, -0.06, -5.43, 0.06, 116.11, 1011.68, -527.08, 
11:45:34.224 , -0.36, -0.13, 0.15, -7.39, 3.72, 0.06, 116.11, 1011.68, -527.08, 
11:45:34.226 , -0.13, 0.01, -0.12, -13.67, 0.73, 0.18, 96.46, 1056.93, -556.65, 
11:45:34.267 , -0.25, 0.20, 0.20, 8.67, -2.44, 0.49, 96.46, 1056.93, -556.65, 
11:45:34.267 , -0.37, -0.09, 0.41, 10.44, -4.39, 1.34, 85.75, 1017.11, -528.82, 
11:45:34.271 , -0.46, -0.15, 0.22, -17.40, 2.01, 0.43, 85.75, 1017.11, -528.82, 
11:45:34.303 , -0.25, 0.12, -0.04, -17.52, 1.71, -2.20, 89.32, 1082.27, -553.17, 
11:45:34.304 , -0.28, 0.20, 0.19, 29.05, -0.43, 2.50, 82.17, 1060.55, -560.13, 
11:45:34.316 , -0.32, -0.13, 0.33, 10.07, -5.19, 3.05, 103.61, 1017.11, -521.86, 
11:45:34.345 , -0.36, -0.05, 0.31, -20.81, 1.40, -1.40, 108.97, 1026.16, -527.08, 
11:45:34.345 , -0.18, 0.04, -0.15, -4.94, 4.27, -1.16, 85.75, 1053.31, -563.61, 
11:45:34.386 , -0.16, 0.22, 0.08, 19.71, -1.71, 3.11, 112.54, 1011.68, -540.99, 
11:45:34.419 , -0.21, -0.10, 0.40, 10.07, -5.43, 1.77, 112.54, 1011.68, -540.99, 
11:45:34.421 , -0.24, -0.14, 0.07, -2.75, 2.01, 0.12, 71.46, 1067.79, -560.13, 
11:45:34.423 , 0.02, -0.04, -0.34, 1.77, 3.05, 1.53, 71.46, 1067.79, -560.13, 
11:45:34.429 , -0.00, 0.02, 0.02, -4.94, -5.00, -0.43, 112.54, 1026.16, -527.08, 
11:45:34.429 , -0.36, 0.05, 0.46, 6.53, 0.12, 1.10, 112.54, 1026.16, -527.08, 
11:45:34.453 , -0.33, 0.01, 0.11, 0.06, 0.12, 1.83, 94.68, 1058.74, -551.43, 
11:45:34.459 , -0.15, -0.00, 0.02, -2.32, 2.32, -0.24, 94.68, 1058.74, -551.43, 
11:45:34.476 , -0.19, 0.12, 0.08, 2.20, 0.12, -0.55, 96.46, 1046.07, -511.42, 
11:45:34.489 , -0.22, 0.10, 0.28, 8.06, -4.15, 2.08, 96.46, 1046.07, -511.42, 
11:45:34.505 , -0.17, -0.01, 0.23, -3.30, -2.38, 0.79, 96.46, 1053.31, -567.09, 
11:45:34.541 , -0.04, -0.08, -0.23, -13.43, 4.70, -1.83, 96.46, 1053.31, -567.09, 
11:45:34.543 , 0.04, 0.16, -0.18, -1.95, -1.22, -0.24, 112.54, 1033.40, -516.64, 
11:45:34.551 , -0.20, 0.09, 0.55, 11.84, -2.20, 1.95, 112.54, 1033.40, -516.64, 
11:45:34.565 , -0.06, -0.13, -0.02, -6.71, -2.32, -0.31, 100.04, 1060.55, -587.96, 
11:45:34.580 , -0.08, -0.07, -0.24, -8.00, 2.20, -0.31, 100.04, 1060.55, -587.96, 
11:45:34.595 , 0.11, 0.11, -0.16, -6.96, -5.55, -0.43, 121.47, 1024.35, -514.90, 
11:45:34.611 , -0.01, 0.03, 0.03, 15.63, -3.42, 1.53, 121.47, 1024.35, -514.90, 
11:45:34.624 , 0.07, 0.05, -0.07, 4.39, -3.60, 1.89, 101.82, 1058.74, -572.30, 
11:45:34.639 , 0.01, 0.00, 0.01, -1.71, 3.36, 0.31, 101.82, 1058.74, -572.30, 
11:45:34.655 , 0.31, 0.06, -0.48, -1.53, 0.61, -0.92, 101.82, 1033.40, -520.12, 
11:45:34.683 , 0.15, -0.02, -0.05, 0.61, -3.85, 0.18, 101.82, 1033.40, -520.12, 
11:45:34.684 , 0.14, 0.03, 0.11, -3.48, -5.25, 0.92, 96.46, 1053.31, -587.96, 
11:45:34.699 , 0.01, -0.04, -0.20, 3.23, 5.00, 0.37, 96.46, 1053.31, -587.96, 
11:45:34.714 , 0.21, 0.11, -0.48, 0.67, 1.04, 0.18, 87.53, 1037.02, -527.08, 
11:45:34.730 , 0.15, -0.06, 0.10, -5.07, -5.19, -0.18, 87.53, 1037.02, -527.08, 
11:45:34.745 , -0.08, 0.02, 0.17, 2.01, -2.62, 0.61, 103.61, 1053.31, -594.92, 
11:45:34.759 , -0.24, 0.05, -0.02, 2.20, 2.50, 1.16, 103.61, 1053.31, -594.92, 
11:45:34.775 , -0.08, -0.05, -0.11, -3.54, 2.14, 0.00, 89.32, 1031.59, -521.86, 
11:45:34.792 , -0.13, 0.03, 0.03, -0.67, -3.11, -0.67, 89.32, 1031.59, -521.86, 
11:45:34.804 , -0.36, 0.06, 0.40, 2.75, -2.50, 1.34, 103.61, 1042.45, -574.04, 
11:45:34.821 , -0.29, 0.03, 0.24, -4.33, -0.79, 1.10, 103.61, 1042.45, -574.04, 
11:45:34.836 , -0.27, -0.05, -0.04, 0.61, 5.00, -0.67, 89.32, 1046.07, -514.90, 
11:45:34.851 , -0.24, 0.04, 0.01, -1.22, -5.31, -0.37, 89.32, 1046.07, -514.90, 
11:45:34.866 , -0.36, -0.04, 0.61, -3.30, -3.23, 0.73, 107.18, 1042.45, -570.56, 
11:45:34.879 , -0.21, 0.06, 0.06, 2.14, -1.34, 1.16, 107.18, 1042.45, -570.56, 
11:45:34.894 , -0.22, -0.03, -0.07, 3.42, 5.37, 0.49, 89.32, 1046.07, -521.86, 
11:45:34.925 , 0.02, 0.04, 0.01, -7.08, -3.72, -0.43, 89.32, 1046.07, -521.86, 
11:45:34.927 , -0.20, -0.10, 0.31, 3.54, -2.26, 0.61, 108.97, 1037.02, -579.26, 
11:45:34.968 , -0.07, 0.09, 0.05, 1.16, -2.14, 1.28, 108.97, 1037.02, -579.26, 
11:45:34.970 , -0.06, -0.00, 0.02, -1.53, 4.70, 0.85, 78.60, 1049.69, -521.86, 
11:45:34.972 , 0.11, 0.06, -0.25, -0.43, -2.14, -0.79, 78.60, 1049.69, -521.86, 
11:45:34.998 , -0.09, -0.05, 0.30, 0.61, -3.05, 0.24, 107.18, 1035.21, -567.09, 
11:45:35.000 , -0.00, 0.06, 0.19, -3.30, -1.89, 1.71, 107.18, 1035.21, -567.09, 
11:45:35.027 , -0.02, -0.07, -0.20, 3.36, 4.70, 0.00, 98.25, 1047.88, -520.12, 
11:45:35.029 , 0.09, 0.07, -0.24, -1.95, -3.48, -0.67, 98.25, 1047.88, -520.12, 
11:45:35.068 , -0.18, -0.05, 0.46, -2.62, -2.44, 0.92, 105.40, 1022.54, -575.78, 
11:45:35.070 , -0.09, 0.00, 0.11, -0.67, -2.08, 0.43, 105.40, 1022.54, -575.78, 
11:45:35.074 , -0.17, -0.02, -0.10, 1.28, 5.07, -0.18, 78.60, 1042.45, -528.82, 
11:45:35.106 , -0.04, 0.04, 0.04, -5.49, -2.87, 0.98, 78.60, 1042.45, -528.82, 
11:45:35.108 , -0.23, -0.05, 0.39, 3.36, -3.23, 0.61, 123.26, 1026.16, -565.35, 
11:45:35.137 , -0.23, -0.01, 0.11, 2.75, 0.24, 0.49, 101.82, 1037.02, -568.83, 
11:45:35.137 , -0.05, -0.09, -0.15, -8.79, 4.27, 0.92, 73.24, 1047.88, -527.08, 
11:45:35.162 , -0.14, 0.10, 0.09, -13.12, -1.77, -1.34, 73.24, 1055.12, -527.08, 
11:45:35.170 , -0.39, -0.06, 0.43, 20.94, -3.11, 2.20, 123.26, 1040.64, -554.91, 
11:45:35.179 , -0.34, -0.06, 0.20, -12.45, -0.79, 0.85, 116.11, 1029.78, -554.91, 
11:45:35.195 , -0.26, 0.04, 0.01, -8.48, 2.50, -1.22, 82.17, 1056.93, -521.86, 
11:45:35.234 , -0.29, 0.07, 0.13, 7.39, -0.24, 0.06, 114.33, 1031.59, -549.69, 
11:45:35.236 , -0.44, -0.06, 0.40, -5.49, -4.21, 0.98, 114.33, 1031.59, -549.69, 
11:45:35.239 , -0.45, 0.10, 0.39, 4.94, -1.77, 1.28, 87.53, 1051.50, -530.56, 
11:45:35.254 , -0.41, -0.02, 0.04, 13.73, 3.48, 0.98, 87.53, 1051.50, -530.56, 
11:45:35.291 , -0.55, 0.05, 0.24, 0.85, -1.65, 1.34, 119.69, 1029.78, -551.43, 
11:45:35.293 , -0.59, -0.07, 0.64, 0.06, -4.52, 0.24, 119.69, 1029.78, -551.43, 
11:45:35.300 , -0.63, 0.08, 0.31, -1.28, 0.31, 0.00, 75.03, 1067.79, -539.25, 
11:45:35.315 , -0.49, -0.05, 0.01, 0.55, 2.99, 1.28, 75.03, 1067.79, -539.25, 
11:45:35.331 , -0.38, 0.08, 0.30, -0.18, -1.53, 0.18, 110.76, 1013.49, -546.21, 
11:45:35.346 , -0.55, -0.06, 0.55, 1.28, -2.93, 0.31, 110.76, 1013.49, -546.21, 
11:45:35.362 , -0.58, 0.07, 0.26, -1.83, -1.28, 1.53, 73.24, 1051.50, -544.47, 
11:45:35.395 , -0.44, -0.05, 0.16, -16.91, 2.32, -2.14, 73.24, 1051.50, -544.47, 
11:45:35.397 , -0.30, -0.21, 0.04, -32.71, -0.31, -3.72, 119.69, 1029.78, -558.39, 
11:45:35.405 , -0.34, -0.02, 0.40, -2.50, -3.78, 0.79, 119.69, 1029.78, -558.39, 
11:45:35.419 , -0.40, 0.06, 0.36, -3.42, -1.16, 0.79, 58.95, 1065.98, -544.47, 
11:45:35.435 , -0.34, -0.03, -0.10, 1.28, 2.87, -0.49, 58.95, 1065.98, -544.47, 
11:45:35.450 , -0.39, 0.04, 0.22, 1.10, -1.83, 0.43, 121.47, 1020.73, -546.21, 
11:45:35.465 , -0.43, -0.06, 0.67, -3.72, -3.42, 0.49, 121.47, 1020.73, -546.21, 
11:45:35.479 , -0.50, -0.02, 0.13, 2.20, 0.06, 0.49, 64.31, 1075.03, -549.69, 
