time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
11:57:57.927 , -0.08, 0.04, 0.03, -0.67, -0.67, 0.24, 96.46, 1002.63, -539.25, 
11:57:57.957 , -0.06, 0.02, -0.00, 0.24, -0.61, 0.61, 33.94, 1062.36, -520.12, 
11:57:57.959 , -0.09, 0.04, 0.01, 0.73, -0.37, 0.43, 33.94, 1062.36, -520.12, 
11:57:57.989 , -0.07, 0.02, 0.03, -0.67, -0.79, 0.49, 103.61, 995.40, -525.34, 
11:57:57.993 , -0.08, 0.04, 0.03, -0.79, -0.55, 0.49, 103.61, 995.40, -525.34, 
11:57:57.995 , -0.07, 0.01, -0.00, 0.12, -0.61, 0.61, 25.01, 1078.65, -549.69, 
11:57:58.020 , -0.09, 0.04, 0.01, 0.98, -0.31, 0.37, 25.01, 1078.65, -549.69, 
11:57:58.027 , -0.07, 0.03, 0.03, -0.31, -0.79, 0.43, 92.89, 999.02, -521.86, 
11:57:58.041 , -0.08, 0.04, 0.03, -0.49, -0.67, 0.37, 92.89, 999.02, -521.86, 
11:57:58.076 , -0.07, 0.02, 0.00, 0.18, -0.79, 0.61, 39.30, 1067.79, -553.17, 
11:57:58.078 , -0.08, 0.04, 0.01, 0.67, -0.37, 0.37, 39.30, 1067.79, -553.17, 
11:57:58.086 , -0.07, 0.03, 0.03, -0.73, -0.67, 0.55, 103.61, 988.16, -528.82, 
11:57:58.102 , -0.08, 0.04, 0.03, -0.73, -0.73, 0.31, 103.61, 988.16, -528.82, 
11:57:58.117 , -0.07, 0.02, -0.00, -0.06, -0.61, 0.49, 35.73, 1067.79, -560.13, 
11:57:58.131 , -0.09, 0.05, 0.01, 0.49, -0.49, 0.43, 35.73, 1067.79, -560.13, 
11:57:58.146 , -0.07, 0.02, 0.03, -0.92, -0.79, 0.37, 100.04, 999.02, -525.34, 
11:57:58.161 , -0.08, 0.03, 0.03, -0.67, -0.73, 0.31, 100.04, 999.02, -525.34, 
11:57:58.198 , -0.07, 0.01, -0.00, 0.43, -0.61, 0.61, 44.66, 1062.36, -540.99, 
11:57:58.203 , -0.08, 0.05, 0.01, 1.10, -0.31, 0.37, 44.66, 1062.36, -540.99, 
11:57:58.207 , -0.08, 0.05, 0.01, 0.79, -0.31, 0.37, 87.53, 1000.82, -513.16, 
11:57:58.222 , -0.07, 0.03, 0.03, -0.85, -0.85, 0.43, 87.53, 1000.82, -513.16, 
11:57:58.237 , -0.08, 0.04, 0.02, -0.73, -0.61, 0.49, 39.30, 1064.17, -546.21, 
11:57:58.252 , -0.07, 0.02, -0.00, 0.06, -0.55, 0.61, 39.30, 1064.17, -546.21, 
11:57:58.267 , -0.08, 0.05, 0.01, 0.49, -0.49, 0.37, 91.11, 1004.44, -513.16, 
11:57:58.282 , -0.07, 0.02, 0.03, -0.85, -0.92, 0.43, 91.11, 1004.44, -513.16, 
11:57:58.296 , -0.08, 0.04, 0.02, -0.49, -0.55, 0.37, 44.66, 1062.36, -558.39, 
11:57:58.311 , -0.07, 0.01, -0.01, 0.43, -0.43, 0.55, 44.66, 1062.36, -558.39, 
11:57:58.327 , -0.09, 0.05, 0.01, 0.85, -0.31, 0.37, 73.24, 1004.44, -527.08, 
11:57:58.342 , -0.07, 0.02, 0.03, -0.79, -0.79, 0.43, 73.24, 1004.44, -527.08, 
11:57:58.360 , -0.08, 0.04, 0.02, -0.73, -0.67, 0.31, 50.02, 1060.55, -556.65, 
11:57:58.371 , -0.07, 0.02, -0.01, 0.31, -0.67, 0.49, 50.02, 1060.55, -556.65, 
11:57:58.397 , -0.08, 0.05, 0.01, 0.67, -0.61, 0.24, 87.53, 1008.06, -513.16, 
11:57:58.403 , -0.07, 0.02, 0.03, -0.73, -0.85, 0.49, 87.53, 1008.06, -513.16, 
11:57:58.431 , -0.08, 0.04, 0.02, -0.55, -0.73, 0.37, 51.81, 1055.12, -565.35, 
11:57:58.435 , -0.06, 0.02, -0.00, 0.37, -0.67, 0.67, 51.81, 1055.12, -565.35, 
11:57:58.475 , -0.08, 0.05, 0.02, 0.31, -0.55, 0.49, 80.39, 1022.54, -520.12, 
11:57:58.478 , -0.06, 0.02, 0.03, -1.04, -0.92, 0.43, 80.39, 1022.54, -520.12, 
11:57:58.480 , -0.07, 0.04, 0.02, -0.49, -0.67, 0.37, 48.23, 1073.22, -558.39, 
11:57:58.509 , -0.07, 0.02, -0.01, 0.55, -0.49, 0.61, 53.59, 1042.45, -560.13, 
11:57:58.511 , -0.09, 0.05, 0.02, 0.37, -0.43, 0.43, 62.52, 1004.44, -499.24, 
11:57:58.540 , -0.08, 0.02, 0.03, -0.92, -0.85, 0.49, 82.17, 1002.63, -500.98, 
11:57:58.543 , -0.09, 0.04, 0.02, -0.31, -0.49, 0.49, 32.15, 1060.55, -549.69, 
11:57:58.572 , -0.08, 0.02, -0.01, 0.24, -0.61, 0.67, 69.67, 1047.88, -565.35, 
11:57:58.576 , -0.09, 0.04, 0.02, 0.43, -0.55, 0.43, 69.67, 1008.06, -509.68, 
11:57:58.582 , -0.07, 0.02, 0.02, -0.85, -0.98, 0.55, 48.23, 1051.50, -572.30, 
11:57:58.632 , -0.09, 0.03, 0.02, -0.06, -0.55, 0.55, 48.23, 1051.50, -572.30, 
11:57:58.632 , -0.07, 0.02, 0.01, 0.00, -0.61, 0.49, 73.24, 1022.54, -499.24, 
11:57:58.637 , -0.07, 0.04, 0.02, 0.37, -0.49, 0.18, 73.24, 1022.54, -499.24, 
11:57:58.656 , -0.06, 0.03, 0.02, -0.61, -0.79, 0.49, 53.59, 1038.83, -563.61, 
11:57:58.658 , -0.09, 0.03, 0.03, -0.06, -0.61, 0.55, 53.59, 1038.83, -563.61, 
11:57:58.694 , -0.07, 0.04, -0.01, 0.73, -0.37, 0.49, 71.46, 1017.11, -514.90, 
11:57:58.697 , -0.08, 0.04, 0.01, 1.04, -0.61, 0.43, 71.46, 1017.11, -514.90, 
11:57:58.713 , -0.08, 0.02, 0.05, -1.46, -0.92, 0.55, 66.10, 1033.40, -558.39, 
11:57:58.716 , -0.09, 0.03, 0.02, -1.10, -0.79, 0.43, 66.10, 1033.40, -558.39, 
11:57:58.732 , -0.07, 0.03, -0.03, 0.49, -0.79, 0.31, 71.46, 1031.59, -504.46, 
11:57:58.746 , -0.08, 0.02, 0.03, 1.10, -0.43, 0.31, 71.46, 1031.59, -504.46, 
11:57:58.761 , -0.07, 0.02, 0.08, -2.26, -0.98, 0.55, 67.88, 1038.83, -570.56, 
11:57:58.798 , -0.07, 0.02, 0.02, -1.95, -0.85, 0.43, 67.88, 1038.83, -570.56, 
11:57:58.801 , -0.07, 0.02, -0.00, 0.92, -0.67, 0.37, 60.74, 1031.59, -494.03, 
11:57:58.807 , -0.09, 0.05, 0.01, 1.28, -0.67, 0.98, 60.74, 1031.59, -494.03, 
11:57:58.842 , -0.05, 0.02, 0.01, -1.53, -0.55, 0.31, 53.59, 1020.73, -560.13, 
11:57:58.843 , -0.08, 0.05, -0.00, 1.16, -0.49, 0.00, 53.59, 1020.73, -560.13, 
11:57:58.852 , -0.08, 0.01, 0.07, -1.28, -0.92, 0.98, 64.31, 1017.11, -504.46, 
11:57:58.867 , -0.06, 0.04, -0.01, -0.92, -0.92, 0.79, 64.31, 1017.11, -504.46, 
11:57:58.881 , -0.09, 0.04, -0.02, 1.16, 0.06, -0.43, 76.81, 1033.40, -554.91, 
11:57:58.897 , -0.10, 0.08, -0.04, 1.40, -1.04, 0.31, 76.81, 1033.40, -554.91, 
11:57:58.911 , -0.06, 0.01, 0.07, 0.00, -0.49, 1.22, 66.10, 1033.40, -520.12, 
11:57:58.927 , -0.09, 0.05, -0.03, 0.92, -0.12, 0.00, 66.10, 1033.40, -520.12, 
11:57:58.941 , -0.11, 0.05, -0.02, -0.24, -2.32, 0.06, 58.95, 1037.02, -568.83, 
11:57:58.957 , -0.07, -0.02, 0.16, -2.56, 0.37, 0.73, 58.95, 1037.02, -568.83, 
11:57:58.995 , -0.05, 0.08, -0.09, 0.06, -0.55, 0.12, 53.59, 1049.69, -514.90, 
11:57:58.996 , -0.07, -0.08, 0.08, -3.78, -4.58, 0.37, 53.59, 1049.69, -514.90, 
11:57:59.005 , -0.09, -0.04, 0.20, -6.53, 0.79, 0.49, 78.60, 1027.97, -556.65, 
11:57:59.017 , -0.07, 0.11, -0.24, 5.37, -2.81, 0.06, 78.60, 1027.97, -556.65, 
11:57:59.036 , -0.09, -0.07, 0.22, -1.22, 0.92, 0.37, 44.66, 1033.40, -509.68, 
11:57:59.046 , -0.14, 0.18, -0.19, 2.26, 0.06, 0.67, 44.66, 1033.40, -509.68, 
11:57:59.078 , -0.03, -0.14, 0.13, 6.23, -0.98, 1.10, 80.39, 1040.64, -558.39, 
11:57:59.079 , 0.00, 0.10, -0.08, -7.26, 1.04, -1.34, 80.39, 1040.64, -558.39, 
11:57:59.091 , -0.16, -0.09, 0.12, 7.02, 0.06, 1.59, 62.52, 1051.50, -509.68, 
11:57:59.106 , -0.11, 0.12, -0.18, 1.40, -1.83, 1.16, 62.52, 1051.50, -509.68, 
11:57:59.121 , -0.04, -0.00, 0.04, 4.03, 2.99, 0.67, 71.46, 1017.11, -535.77, 
11:57:59.155 , -0.16, 0.17, 0.03, -6.10, -4.70, 0.18, 71.46, 1017.11, -535.77, 
11:57:59.155 , -0.09, 0.00, 0.00, -2.38, 3.66, -0.31, 33.94, 1015.30, -520.12, 
11:57:59.185 , -0.01, -0.12, 0.19, -12.94, -7.26, 1.65, 33.94, 1015.30, -520.12, 
11:57:59.185 , 0.03, -0.10, -0.11, -6.41, -0.31, 0.18, 80.39, 1026.16, -537.51, 
11:57:59.214 , -0.09, -0.06, 0.18, 8.12, 3.85, 0.12, 80.39, 1026.16, -537.51, 
11:57:59.216 , -0.24, 0.15, -0.01, 0.31, -6.23, -0.12, 44.66, 1051.50, -530.56, 
11:57:59.245 , -0.12, 0.14, -0.05, 4.64, 8.61, 0.55, 44.66, 1051.50, -530.56, 
11:57:59.246 , -0.04, -0.11, 0.10, -2.50, -7.81, 2.44, 100.04, 1035.21, -549.69, 
11:57:59.274 , -0.01, 0.05, 0.03, -4.58, -2.38, -0.92, 100.04, 1035.21, -549.69, 
11:57:59.275 , -0.09, 0.07, -0.11, 1.71, 5.49, -1.10, 41.09, 1051.50, -520.12, 
11:57:59.315 , -0.24, -0.15, 0.34, -1.22, -5.98, 1.83, 41.09, 1051.50, -520.12, 
11:57:59.317 , 0.00, 0.10, 0.10, -7.57, -1.28, 1.04, 78.60, 1020.73, -535.77, 
11:57:59.318 , 0.05, 0.14, -0.32, 8.24, 4.21, -0.73, 78.60, 1020.73, -535.77, 
11:57:59.352 , -0.22, -0.04, 0.32, -2.62, -3.30, 0.79, 41.09, 1044.26, -534.03, 
11:57:59.353 , -0.07, 0.12, -0.11, -5.55, -3.72, 1.22, 39.30, 1071.41, -539.25, 
11:57:59.390 , 0.04, 0.09, -0.19, 6.90, 4.94, -1.53, 107.18, 1009.87, -546.21, 
11:57:59.390 , -0.23, -0.01, 0.15, 2.01, -3.42, 0.92, 91.11, 1018.92, -537.51, 
11:57:59.391 , -0.04, 0.16, -0.03, -1.16, -3.30, 1.59, 32.15, 1053.31, -542.73, 
11:57:59.409 , 0.06, 0.07, -0.03, 1.28, 6.47, -0.98, 35.73, 1060.55, -542.73, 
11:57:59.421 , -0.24, -0.08, 0.18, 0.49, -4.94, 0.18, 100.04, 1009.87, -535.77, 
11:57:59.436 , -0.10, 0.18, 0.06, -5.00, -1.28, 1.65, 25.01, 1056.93, -535.77, 
11:57:59.451 , 0.12, 0.06, -0.27, 2.62, 4.03, 0.49, 25.01, 1056.93, -535.77, 
11:57:59.486 , -0.18, -0.10, 0.28, 1.10, -5.68, -0.61, 101.82, 1004.44, -520.12, 
11:57:59.487 , -0.23, 0.15, -0.06, -1.34, -0.18, 0.43, 101.82, 1004.44, -520.12, 
11:57:59.497 , 0.06, 0.18, -0.25, 9.95, 3.23, 1.04, 48.23, 1073.22, -530.56, 
11:57:59.511 , -0.13, -0.09, 0.39, -2.50, -3.42, 0.24, 48.23, 1073.22, -530.56, 
11:57:59.527 , -0.14, 0.09, -0.13, -0.73, -2.26, 0.24, 89.32, 1017.11, -528.82, 
11:57:59.561 , 0.01, 0.07, -0.02, 0.55, 3.85, 0.85, 89.32, 1017.11, -528.82, 
11:57:59.563 , -0.11, -0.16, 0.25, -5.98, -3.78, 1.10, 37.51, 1065.98, -534.03, 
11:57:59.572 , -0.06, 0.14, -0.12, 0.00, -3.17, -0.31, 37.51, 1065.98, -534.03, 
11:57:59.587 , -0.08, 0.08, -0.14, 2.99, 4.82, 0.61, 92.89, 995.40, -528.82, 
11:57:59.602 , -0.13, -0.09, 0.20, -0.43, -4.27, 1.04, 92.89, 995.40, -528.82, 
11:57:59.616 , -0.04, 0.10, 0.17, -4.94, -3.72, -0.18, 46.45, 1056.93, -546.21, 
11:57:59.637 , -0.09, 0.01, -0.26, 2.99, 4.39, -0.31, 46.45, 1056.93, -546.21, 
11:57:59.653 , -0.07, -0.04, 0.13, 1.40, -2.44, 1.34, 85.75, 1009.87, -525.34, 
11:57:59.662 , -0.09, 0.05, 0.30, -9.22, -4.88, 1.10, 85.75, 1009.87, -525.34, 
11:57:59.676 , -0.01, 0.03, -0.33, 6.71, 3.97, -0.79, 53.59, 1053.31, -546.21, 
11:57:59.712 , -0.13, 0.10, 0.09, 0.98, 0.73, 0.61, 53.59, 1053.31, -546.21, 
11:57:59.714 , -0.08, -0.06, 0.16, -8.73, -7.57, 1.95, 96.46, 1009.87, -521.86, 
11:57:59.722 , -0.05, 0.06, -0.16, 3.05, 2.81, -1.40, 96.46, 1009.87, -521.86, 
11:57:59.757 , -0.09, 0.15, -0.13, 4.33, 2.56, 0.06, 33.94, 1076.84, -554.91, 
11:57:59.757 , -0.06, -0.12, 0.31, -7.87, -7.81, 1.89, 33.94, 1076.84, -554.91, 
11:57:59.768 , -0.12, 0.08, 0.07, -5.62, -0.49, -0.73, 80.39, 1004.44, -516.64, 
11:57:59.781 , -0.01, 0.13, -0.33, 4.70, 4.46, -0.79, 80.39, 1004.44, -516.64, 
11:57:59.798 , -0.08, -0.16, 0.26, -1.95, -4.88, 1.53, 62.52, 1062.36, -540.99, 
11:57:59.811 , -0.07, -0.03, 0.39, -16.78, -4.58, 0.73, 62.52, 1062.36, -540.99, 
11:57:59.827 , -0.03, 0.02, -0.38, 4.52, 2.99, -1.10, 64.31, 1006.25, -521.86, 
11:57:59.841 , -0.02, 0.04, 0.02, 1.40, 0.49, 0.61, 64.31, 1006.25, -521.86, 
11:57:59.857 , -0.04, -0.20, 0.41, -12.70, -5.07, 1.59, 67.88, 1046.07, -546.21, 
11:57:59.872 , -0.10, 0.01, -0.06, -5.37, -1.65, 0.00, 67.88, 1046.07, -546.21, 
11:57:59.887 , -0.06, 0.01, -0.18, 2.01, 4.52, 0.79, 80.39, 1018.92, -513.16, 
11:57:59.913 , -0.06, -0.05, 0.17, -2.38, -1.53, 1.40, 80.39, 1018.92, -513.16, 
11:57:59.918 , -0.11, -0.16, 0.25, -6.04, -5.37, -0.37, 37.51, 1051.50, -547.95, 
11:57:59.954 , -0.29, 0.12, 0.01, -2.26, 0.98, 0.55, 37.51, 1051.50, -547.95, 
11:57:59.956 , -0.08, 0.09, -0.20, 7.75, 3.30, 2.32, 76.81, 1018.92, -513.16, 
11:57:59.984 , -0.20, -0.07, 0.16, 7.87, -0.98, -0.37, 76.81, 1018.92, -513.16, 
11:57:59.985 , -0.28, 0.08, 0.21, -5.98, -5.00, -0.37, 51.81, 1055.12, -540.99, 
11:58:00.028 , -0.27, 0.12, -0.10, 3.66, -0.12, 1.77, 51.81, 1055.12, -540.99, 
11:58:00.032 , -0.05, 0.20, -0.22, 13.43, 4.70, -0.55, 78.60, 1009.87, -504.46, 
11:58:00.032 , -0.19, 0.04, 0.11, 8.97, -0.85, -0.18, 78.60, 1009.87, -504.46, 
11:58:00.096 , -0.18, 0.04, 0.16, -8.24, -6.47, 2.01, 66.10, 1051.50, -558.39, 
11:58:00.120 , -0.18, 0.05, -0.04, 3.54, 1.59, -0.43, 66.10, 1051.50, -558.39, 
11:58:00.122 , -0.04, 0.18, -0.27, 8.67, 4.03, -1.22, 94.68, 1011.68, -516.64, 
11:58:00.122 , -0.14, -0.07, 0.20, -0.06, -3.72, 1.53, 94.68, 1011.68, -516.64, 
11:58:00.122 , -0.09, -0.06, 0.36, -14.53, -6.04, 0.67, 50.02, 1049.69, -553.17, 
11:58:00.124 , -0.12, 0.05, -0.32, 2.56, 3.42, -1.34, 50.02, 1049.69, -553.17, 
11:58:00.126 , 0.02, 0.12, -0.08, 5.07, 0.67, 0.43, 57.16, 1020.73, -504.46, 
11:58:00.162 , -0.01, -0.20, 0.51, -12.82, -4.70, 1.16, 57.16, 1020.73, -504.46, 
11:58:00.162 , -0.04, 0.02, -0.06, -7.20, -2.62, 0.00, 66.10, 1033.40, -554.91, 
11:58:00.173 , -0.08, 0.02, -0.06, -0.06, 3.85, 0.18, 66.10, 1033.40, -554.91, 
11:58:00.190 , 0.03, -0.16, 0.31, -6.23, -2.32, 1.46, 69.67, 1037.02, -492.29, 
11:58:00.225 , -0.10, -0.01, 0.16, -7.26, -4.94, 0.31, 69.67, 1037.02, -492.29, 
11:58:00.225 , -0.02, 0.04, -0.21, -0.31, 4.52, 0.12, 55.38, 1044.26, -565.35, 
11:58:00.231 , -0.03, -0.06, 0.17, -1.22, -2.26, 2.26, 71.46, 1038.83, -581.00, 
11:58:00.246 , -0.12, -0.01, 0.22, -6.29, -5.92, -0.06, 64.31, 1035.21, -504.46, 
11:58:00.261 , -0.04, 0.05, -0.23, 0.55, 5.80, -1.46, 62.52, 1044.26, -499.24, 
11:58:00.278 , -0.05, -0.07, 0.24, -2.50, -5.43, 2.14, 64.31, 1038.83, -574.04, 
11:58:00.292 , -0.06, 0.14, 0.03, -4.76, -1.83, 0.55, 60.74, 1031.59, -490.55, 
11:58:00.308 , -0.10, 0.19, -0.08, 11.23, 5.55, -1.65, 60.74, 1031.59, -490.55, 
11:58:00.322 , -0.11, 0.11, 0.03, -7.20, -7.51, 1.89, 73.24, 1037.02, -568.83, 
11:58:00.336 , 0.04, -0.01, -0.09, 1.59, 2.99, 0.98, 73.24, 1037.02, -568.83, 
11:58:00.371 , -0.07, -0.07, 0.21, -0.31, 0.06, 0.12, 62.52, 1033.40, -488.81, 
11:58:00.373 , -0.15, 0.02, -0.20, 4.33, -2.56, -0.61, 62.52, 1033.40, -488.81, 
11:58:00.384 , 0.01, -0.02, 0.07, 3.78, 4.03, 1.59, 71.46, 1027.97, -584.48, 
11:58:00.398 , -0.05, 0.23, -0.19, 3.17, -6.47, 0.73, 71.46, 1027.97, -584.48, 
11:58:00.431 , -0.29, 0.05, 0.19, 4.39, 8.30, -0.06, 60.74, 1046.07, -504.46, 
11:58:00.437 , -0.27, 0.15, -0.00, -1.59, -9.28, 0.67, 60.74, 1046.07, -504.46, 
11:58:00.442 , 0.09, 0.02, -0.03, -4.33, 4.39, -0.49, 78.60, 1046.07, -581.00, 
11:58:00.475 , 0.03, 0.11, -0.10, -2.62, -6.23, 1.53, 78.60, 1046.07, -581.00, 
11:58:00.476 , -0.06, -0.02, 0.10, -10.13, 1.89, -0.06, 37.51, 1029.78, -506.20, 
11:58:00.486 , -0.19, -0.08, 0.22, -4.58, -4.33, 0.61, 37.51, 1029.78, -506.20, 
11:58:00.501 , 0.01, -0.11, 0.02, -12.76, -0.31, -0.79, 80.39, 1029.78, -565.35, 
11:58:00.517 , -0.06, -0.06, 0.08, -1.89, -2.38, 1.95, 80.39, 1029.78, -565.35, 
11:58:00.533 , -0.11, -0.06, 0.14, -8.97, -1.10, 0.18, 48.23, 1037.02, -516.64, 
11:58:00.548 , -0.03, -0.08, 0.16, -0.67, -0.61, 0.43, 48.23, 1037.02, -516.64, 
11:58:00.595 , 0.09, -0.01, -0.24, -2.01, -2.14, -0.85, 76.81, 1029.78, -554.91, 
11:58:00.595 , -0.02, -0.06, 0.05, 5.68, 1.89, 1.16, 76.81, 1029.78, -554.91, 
11:58:00.597 , -0.21, 0.08, -0.05, 2.44, -2.56, 0.55, 30.37, 1044.26, -513.16, 
11:58:00.608 , -0.13, -0.04, 0.13, 8.54, 4.58, 0.85, 30.37, 1044.26, -513.16, 
11:58:00.637 , -0.04, 0.14, -0.22, 3.36, -5.98, 0.00, 71.46, 1031.59, -560.13, 
11:58:00.638 , -0.09, 0.08, -0.04, 2.44, 6.35, 0.06, 71.46, 1031.59, -560.13, 
11:58:00.666 , -0.12, 0.05, 0.13, -3.97, -8.00, 2.14, 50.02, 1035.21, -521.86, 
11:58:00.667 , 0.05, -0.02, -0.12, -3.91, 3.97, -0.06, 50.02, 1035.21, -521.86, 
11:58:00.698 , -0.04, -0.04, -0.06, 10.62, -1.46, 0.06, 91.11, 1033.40, -547.95, 
11:58:00.699 , -0.05, 0.22, -0.06, -0.79, -2.32, 0.49, 91.11, 1033.40, -547.95, 
11:58:00.732 , -0.08, 0.20, -0.15, 11.66, 6.47, 0.55, 37.51, 1051.50, -520.12, 
11:58:00.736 , -0.18, -0.03, 0.46, -5.37, -6.10, 0.55, 37.51, 1051.50, -520.12, 
11:58:00.740 , -0.06, -0.04, -0.32, 3.11, 0.37, -0.24, 80.39, 1015.30, -551.43, 
11:58:00.781 , 0.09, 0.09, -0.02, -0.12, 3.36, 0.43, 80.39, 1015.30, -551.43, 
11:58:00.784 , -0.12, -0.17, 0.29, -10.13, -5.80, 1.53, 44.66, 1055.12, -537.51, 
11:58:00.788 , -0.21, 0.12, -0.07, 2.50, -0.24, -0.55, 44.66, 1055.12, -537.51, 
11:58:00.815 , -0.00, 0.15, -0.19, 3.97, 5.13, 0.31, 89.32, 1013.49, -542.73, 
11:58:00.817 , -0.11, -0.12, 0.24, -3.36, -5.74, 1.59, 89.32, 1013.49, -542.73, 
11:58:00.838 , -0.07, -0.01, 0.23, -10.01, -3.11, -0.43, 32.15, 1049.69, -532.29, 
11:58:00.846 , -0.09, 0.02, -0.30, 2.01, 5.00, -0.37, 32.15, 1049.69, -532.29, 
11:58:00.861 , -0.06, -0.07, 0.14, 1.04, -2.99, 1.59, 69.67, 1011.68, -540.99, 
11:58:00.876 , -0.05, -0.10, 0.44, -14.22, -5.19, 0.85, 69.67, 1011.68, -540.99, 
11:58:00.892 , -0.24, -0.03, -0.18, 2.87, 2.08, -0.43, 35.73, 1046.07, -553.17, 
11:58:00.907 , -0.03, 0.09, -0.02, 2.08, 2.69, 0.12, 35.73, 1046.07, -553.17, 
11:58:00.922 , -0.03, -0.19, 0.27, -6.29, -4.03, 1.16, 91.11, 993.59, -527.08, 
11:58:00.939 , -0.04, -0.03, 0.11, -8.30, -4.82, 0.24, 91.11, 993.59, -527.08, 
11:58:00.955 , -0.09, 0.08, -0.22, 0.18, 3.05, 0.73, 35.73, 1056.93, -532.29, 
11:58:00.972 , 0.19, 0.11, -0.17, 4.15, 1.53, 0.85, 35.73, 1056.93, -532.29, 
11:58:00.981 , 0.05, -0.12, 0.11, 4.27, -2.38, -0.18, 98.25, 1018.92, -534.03, 
11:58:00.997 , -0.08, 0.07, 0.11, -10.62, -3.72, 0.85, 98.25, 1018.92, -534.03, 
