time,Acceleration_x,Acceleration_y,Acceleration_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,magnetic_x,magnetic_y,magnetic_z,
11:55:52.873 , -0.08, -0.00, -0.03, 0.43, -0.49, 0.49, 46.45, 1042.45, -601.88, 
11:55:52.920 , -0.09, 0.04, 0.01, 0.18, -0.67, 0.43, 75.03, 1020.73, -511.42, 
11:55:52.921 , -0.08, 0.01, 0.05, -0.55, -0.73, 0.49, 75.03, 1020.73, -511.42, 
11:55:52.924 , -0.08, 0.02, 0.02, -0.61, -0.37, 0.43, 50.02, 1049.69, -594.92, 
11:55:52.929 , -0.09, -0.00, -0.03, 0.49, -0.73, 0.55, 50.02, 1049.69, -594.92, 
11:55:52.943 , -0.08, 0.04, 0.02, 0.12, -0.67, 0.49, 75.03, 1038.83, -521.86, 
11:55:52.982 , -0.07, 0.01, 0.05, -0.61, -0.67, 0.49, 75.03, 1038.83, -521.86, 
11:55:52.983 , -0.08, 0.03, 0.01, -0.37, -0.43, 0.37, 67.88, 1049.69, -584.48, 
11:55:52.990 , -0.08, -0.00, -0.03, 0.49, -0.49, 0.43, 67.88, 1049.69, -584.48, 
11:55:53.003 , -0.08, 0.04, 0.02, 0.06, -0.67, 0.37, 67.88, 1027.97, -511.42, 
11:55:53.019 , -0.08, 0.00, 0.05, -0.49, -0.55, 0.43, 67.88, 1027.97, -511.42, 
11:55:53.033 , -0.08, 0.03, 0.01, -0.43, -0.37, 0.37, 69.67, 1040.64, -593.18, 
11:55:53.049 , -0.09, 0.00, -0.02, 0.43, -0.67, 0.43, 64.31, 1027.97, -591.44, 
11:55:53.065 , -0.08, 0.04, 0.03, 0.06, -0.85, 0.31, 69.67, 1011.68, -506.20, 
11:55:53.079 , -0.08, 0.00, 0.06, -0.43, -0.73, 0.43, 69.67, 1008.06, -509.68, 
11:55:53.095 , -0.07, 0.03, 0.01, -0.31, -0.61, 0.43, 76.81, 1029.78, -593.18, 
11:55:53.110 , -0.09, -0.00, -0.02, 0.55, -0.73, 0.49, 55.38, 1018.92, -513.16, 
11:55:53.143 , -0.08, 0.04, 0.03, 0.06, -0.73, 0.37, 55.38, 1018.92, -513.16, 
11:55:53.145 , -0.08, 0.00, 0.05, -0.61, -0.55, 0.43, 69.67, 1037.02, -596.66, 
11:55:53.155 , -0.07, 0.03, 0.00, -0.24, -0.49, 0.49, 69.67, 1037.02, -596.66, 
11:55:53.169 , -0.09, 0.00, -0.02, 0.49, -0.73, 0.55, 58.95, 1015.30, -506.20, 
11:55:53.183 , -0.08, 0.04, 0.03, -0.06, -0.73, 0.49, 58.95, 1015.30, -506.20, 
11:55:53.199 , -0.08, -0.00, 0.05, -0.55, -0.49, 0.43, 57.16, 1027.97, -591.44, 
11:55:53.215 , -0.07, 0.03, -0.01, -0.12, -0.55, 0.49, 57.16, 1027.97, -591.44, 
11:55:53.230 , -0.09, 0.00, -0.02, 0.61, -0.67, 0.49, 62.52, 1018.92, -506.20, 
11:55:53.249 , -0.08, 0.04, 0.04, -0.18, -0.73, 0.43, 62.52, 1018.92, -506.20, 
11:55:53.260 , -0.08, 0.00, 0.05, -0.67, -0.49, 0.43, 69.67, 1047.88, -586.22, 
11:55:53.274 , -0.08, 0.03, -0.01, -0.06, -0.61, 0.49, 69.67, 1047.88, -586.22, 
11:55:53.291 , -0.09, 0.00, -0.02, 0.73, -0.79, 0.43, 67.88, 1027.97, -514.90, 
11:55:53.322 , -0.08, 0.04, 0.04, -0.31, -0.85, 0.37, 67.88, 1027.97, -514.90, 
11:55:53.323 , -0.08, -0.00, 0.05, -0.85, -0.55, 0.37, 69.67, 1022.54, -586.22, 
11:55:53.341 , -0.07, 0.03, -0.03, 0.12, -0.79, 0.49, 69.67, 1022.54, -586.22, 
11:55:53.362 , -0.09, 0.01, -0.01, 0.61, -0.85, 0.49, 42.87, 1020.73, -514.90, 
11:55:53.363 , -0.08, 0.03, 0.04, -0.31, -0.98, 0.55, 42.87, 1020.73, -514.90, 
11:55:53.400 , -0.08, -0.00, 0.05, -0.55, -0.61, 0.43, 75.03, 1046.07, -584.48, 
11:55:53.403 , -0.07, 0.02, -0.02, 0.06, -0.79, 0.49, 75.03, 1046.07, -584.48, 
11:55:53.442 , -0.09, 0.01, -0.01, 0.55, -1.04, 0.37, 44.66, 1022.54, -516.64, 
11:55:53.444 , -0.07, 0.03, 0.05, -0.24, -1.10, 0.37, 44.66, 1022.54, -516.64, 
11:55:53.446 , -0.08, 0.00, 0.05, -0.79, -0.61, 0.49, 89.32, 1024.35, -577.52, 
11:55:53.454 , -0.07, 0.02, -0.03, 0.24, -0.61, 0.55, 89.32, 1024.35, -577.52, 
11:55:53.486 , -0.09, 0.01, -0.01, 0.55, -0.79, 0.31, 66.10, 1029.78, -527.08, 
11:55:53.487 , -0.07, 0.03, 0.05, -0.49, -0.92, 0.31, 66.10, 1029.78, -527.08, 
11:55:53.521 , -0.08, 0.00, 0.05, -0.79, -0.24, 0.37, 82.17, 1035.21, -591.44, 
11:55:53.522 , -0.07, 0.02, -0.03, 0.24, -0.49, 0.49, 82.17, 1035.21, -591.44, 
11:55:53.528 , -0.09, 0.01, -0.01, 0.49, -0.67, 0.37, 58.95, 1026.16, -506.20, 
11:55:53.558 , -0.07, 0.03, 0.05, -0.43, -0.79, 0.43, 58.95, 1026.16, -506.20, 
11:55:53.559 , -0.08, 0.00, 0.05, -0.55, -0.61, 0.37, 87.53, 1033.40, -575.78, 
11:55:53.595 , -0.08, 0.02, -0.03, 0.43, -1.04, 0.49, 87.53, 1033.40, -575.78, 
11:55:53.595 , -0.09, 0.02, 0.01, 0.61, -1.04, 0.31, 48.23, 1040.64, -509.68, 
11:55:53.638 , -0.07, 0.03, 0.05, -0.55, -0.98, 0.43, 48.23, 1040.64, -509.68, 
11:55:53.639 , -0.09, 0.00, 0.04, -0.49, -0.55, 0.43, 87.53, 1029.78, -579.26, 
11:55:53.638 , -0.08, 0.02, -0.04, 0.37, -0.67, 0.55, 87.53, 1029.78, -579.26, 
11:55:53.670 , -0.09, 0.02, 0.01, 0.43, -0.79, 0.37, 37.51, 1047.88, -530.56, 
11:55:53.673 , -0.07, 0.02, 0.05, -0.61, -0.67, 0.43, 37.51, 1047.88, -530.56, 
11:55:53.680 , -0.08, 0.01, 0.03, -0.43, -0.31, 0.24, 85.75, 1024.35, -570.56, 
11:55:53.694 , -0.08, 0.02, -0.04, 0.37, -0.67, 0.55, 85.75, 1024.35, -570.56, 
11:55:53.709 , -0.09, 0.02, 0.02, 0.31, -0.79, 0.43, 33.94, 1044.26, -516.64, 
11:55:53.731 , -0.07, 0.02, 0.05, -0.61, -0.55, 0.43, 33.94, 1044.26, -516.64, 
11:55:53.739 , -0.09, 0.01, 0.02, -0.61, -0.12, 0.43, 83.96, 1004.44, -572.30, 
11:55:53.755 , -0.09, 0.01, 0.02, -0.49, 0.06, 0.43, 83.96, 1004.44, -572.30, 
11:55:53.769 , -0.09, 0.01, -0.03, 0.49, -0.61, 0.61, 53.59, 1053.31, -518.38, 
11:55:53.785 , -0.09, 0.02, 0.03, 0.18, -0.55, 0.43, 53.59, 1053.31, -518.38, 
11:55:53.823 , -0.07, 0.02, 0.06, -0.67, -0.55, 0.49, 87.53, 1015.30, -565.35, 
11:55:53.824 , -0.08, 0.01, 0.02, -0.31, -0.37, 0.37, 87.53, 1015.30, -565.35, 
11:55:53.829 , -0.08, 0.01, -0.03, 0.61, -0.98, 0.55, 30.37, 1044.26, -551.43, 
11:55:53.845 , -0.09, 0.02, 0.04, 0.18, -0.98, 0.31, 30.37, 1044.26, -551.43, 
11:55:53.880 , -0.07, 0.01, 0.06, -0.67, -0.73, 0.43, 87.53, 1022.54, -558.39, 
11:55:53.882 , -0.08, 0.01, 0.01, -0.24, -0.49, 0.43, 94.68, 1004.44, -558.39, 
11:55:53.891 , -0.08, 0.01, -0.04, 0.61, -0.98, 0.49, 32.15, 1067.79, -535.77, 
11:55:53.923 , -0.09, 0.03, 0.04, 0.06, -0.73, 0.37, 37.51, 1055.12, -544.47, 
11:55:53.924 , -0.07, 0.01, 0.05, -0.73, -0.61, 0.55, 76.81, 1011.68, -565.35, 
11:55:53.936 , -0.08, 0.02, 0.00, -0.24, -0.31, 0.43, 80.39, 1000.82, -558.39, 
11:55:53.949 , -0.09, 0.01, -0.03, 0.61, -0.67, 0.61, 33.94, 1051.50, -540.99, 
11:55:53.963 , -0.09, 0.03, 0.05, -0.12, -0.55, 0.43, 92.89, 1013.49, -567.09, 
